700,1304,9
560,1148,66
147,1221,25
1555,802,25
745,1314,68
713,1218,45
765,798,9
867,888,6
1260,191,5
1186,567,53
655,171,12
900,848,25
694,190,12
606,914,6
444,396,6
1238,675,12
284,1177,53
977,870,71
146,1293,66
151,801,5
321,760,5
1222,99,5
83,988,5
471,1129,25
228,792,25
1510,74,13
366,1139,9
279,284,80
792,1046,25
583,341,25
1313,1125,8
49,29,9
949,1536,5
585,562,46
959,970,12
1353,210,25
1288,266,9
1241,617,5
728,374,5
1220,43,5
423,275,5
120,50,49
1401,1510,25
1485,914,6
641,953,38
1002,817,49
43,1013,36
1064,110,5
311,1380,5
1006,511,25
847,783,25
222,512,2
702,408,57
410,330,25
344,644,9
731,83,25
287,1134,66
1235,1174,12
210,862,66
231,243,25
1502,406,5
530,691,45
486,134,25
1158,1329,68
1555,852,5
561,731,25
897,1133,5
1238,713,12
366,922,25
318,658,9
338,1068,9
849,172,5
1151,1458,8
1378,99,9
609,636,66
285,1312,5
168,704,25
721,968,9
796,1177,25
758,1001,9
592,865,5
284,500,80
1324,1063,53
540,713,12
229,1157,25
440,1129,75
956,1239,25
208,1125,8
509,800,25
216,1282,9
813,536,66
667,1201,61
240,971,63
464,802,9
415,444,5
342,1125,8
1389,74,13
199,301,50
958,126,25
509,853,25
1112,1275,12
791,612,25
786,971,63
822,1455,8
1249,43,50
408,303,63
1274,286,75
691,24,5
179,409,66
1261,1536,5
562,191,5
624,1458,8
1194,805,25
910,1041,25
87,1017,25
1134,35,25
206,44,5
664,168,12
1526,865,5
294,983,34
208,1385,9
523,829,25
471,116,12
894,1024,25
880,122,9
1331,1453,55
239,182,66
86,353,75
250,683,12
656,969,5
473,757,25
1050,72,25
112,221,25
1344,284,9
163,1093,25
1390,147,53
1063,538,25
338,801,5
1045,867,25
88,1535,25
572,227,66
896,970,75
244,384,25
87,249,14
1165,845,5
44,286,75
1185,641,12
328,337,58
1194,1080,8
583,819,5
338,1141,25
515,1144,25
763,1536,5
889,794,63
1023,86,9
1375,268,25
827,1418,5
1355,783,25
1149,387,25
1443,863,25
415,116,12
834,1016,8
82,219,25
945,658,75
75,760,5
477,1194,75
378,560,8
1022,869,12
522,668,14
522,1095,25
746,870,71
683,488,25
132,94,12
412,944,25
674,1159,25
354,933,53
1320,710,51
440,713,53
419,1205,25
526,1047,25
397,190,25
352,829,25
583,873,25
37,227,25
303,758,12
619,1227,5
506,1254,9
827,1154,5
77,1254,9
815,873,66
1442,1159,77
97,1323,8
771,1332,8
302,286,78
309,384,25
1192,622,9
437,931,53
469,46,5
123,59,12
691,849,5
770,1366,66
249,121,62
746,3,25
39,148,25
1091,160,66
1150,970,75
1249,1131,50
629,298,25
636,737,25
351,761,25
369,887,53
12,69,5
583,883,75
955,473,66
275,336,75
757,1347,66
502,512,75
247,105,5
1319,44,5
1192,1416,9
583,567,25
116,1006,8
573,244,25
556,1005,66
455,99,5
1036,913,63
351,54,5
1197,776,8
604,65,5
460,772,53
171,703,34
841,438,66
1471,1157,25
1386,538,25
704,1150,25
811,1147,25
469,1385,5
824,105,9
783,1392,5
621,1304,9
1094,193,68
1324,486,53
509,121,25
410,1047,25
80,158,25
1347,1384,9
408,971,63
1471,60,25
935,444,5
1546,641,37
151,752,5
1275,1416,9
1219,708,9
366,1332,8
52,1054,40
931,1536,5
158,160,25
988,1385,5
1174,1416,9
52,1055,40
475,1366,8
250,666,25
229,861,25
394,397,25
35,827,5
556,1502,66
465,1076,8
91,53,25
130,1007,25
657,1549,25
744,1040,25
1539,694,25
1164,122,5
1475,723,12
571,43,51
629,531,9
75,944,25
847,437,25
1388,1502,66
172,127,5
426,1164,9
1282,1041,25
1131,122,5
567,112,25
1063,272,25
460,1177,25
509,803,25
353,717,75
248,725,25
604,122,5
1066,279,25
841,59,66
1045,1064,25
913,755,25
1147,560,6
162,181,5
304,1348,66
680,190,9
667,232,25
1050,352,25
599,110,5
334,560,6
603,734,25
1348,862,66
1128,598,25
583,352,25
739,768,75
671,444,25
1094,469,68
702,856,25
846,969,9
159,1380,5
945,728,49
1226,518,5
789,355,8
861,1005,9
12,126,12
60,698,25
1311,392,8
1396,827,9
592,384,25
940,1286,25
562,24,5
1227,1384,9
524,243,1
1185,1349,9
311,65,5
623,44,9
112,341,25
755,1154,5
1302,1112,45
1048,1418,5
555,780,25
1426,1542,8
1165,867,5
50,44,9
1045,1416,25
1091,624,61
1017,147,6
469,798,5
614,248,25
75,486,25
0,132,12
363,609,6
239,734,25
134,890,25
1152,544,64
598,776,6
1367,26,9
623,760,9
841,1366,66
1344,760,9
127,1223,9
376,1456,25
728,412,5
1270,771,12
97,355,8
37,812,5
302,168,78
153,1473,25
726,298,80
1308,406,9
585,762,9
1553,1047,25
1344,802,9
1150,829,25
1390,352,53
586,1022,60
680,930,9
555,586,25
619,49,5
631,651,25
1450,997,12
426,499,9
321,127,5
283,1285,14
1539,289,25
392,352,8
499,1005,66
401,1131,36
555,600,25
643,99,5
945,1009,25
1334,914,8
794,969,5
1530,124,5
222,1461,5
147,710,66
1240,752,63
318,1447,16
1177,60,25
287,641,66
185,127,25
307,24,5
1344,1268,9
585,1009,46
1292,529,75
1258,59,37
1041,560,6
231,1006,25
926,1352,25
97,65,8
1217,472,8
629,499,25
231,933,25
374,1458,8
422,717,5
725,836,25
248,890,25
802,86,9
1290,110,25
148,523,25
658,901,9
592,829,25
363,1416,5
473,877,25
627,475,37
583,752,5
881,336,75
1040,437,25
754,130,53
173,484,5
1126,525,5
1485,44,5
390,168,25
294,1118,81
460,947,25
694,99,5
309,167,5
1347,865,5
1041,619,25
610,969,9
165,971,63
1526,988,5
1197,968,5
1046,571,25
1179,99,5
171,1359,25
