1413,954,0
1555,802,25
340,283,25
1386,1136,5
745,1314,68
713,1218,45
241,812,75
765,798,9
1260,191,5
41,248,39
606,914,6
1238,675,12
1552,648,25
514,1329,68
977,870,71
605,792,25
321,760,5
471,1129,25
228,792,25
1295,1133,5
366,1139,9
1231,43,5
279,284,80
1313,1125,8
770,842,63
222,1372,5
49,29,9
1288,266,9
298,1062,53
959,970,12
1353,210,25
1400,886,14
728,374,5
1220,43,5
1367,1136,9
120,50,49
1485,914,6
641,953,38
650,503,84
43,1013,36
354,230,53
1064,110,5
311,1380,5
847,783,25
217,1027,53
222,512,2
702,408,57
344,644,9
380,974,25
838,106,66
731,83,25
681,47,5
287,1134,66
1235,1174,12
210,862,66
231,243,25
530,691,45
1197,1377,9
486,134,25
1067,538,25
1555,852,5
1440,807,14
688,484,5
561,731,25
1238,713,12
5,172,9
318,658,9
849,172,5
1151,1458,8
772,764,5
609,636,66
721,968,9
1367,753,9
177,840,75
758,1001,9
284,500,80
540,713,12
229,1157,25
943,772,56
1090,881,9
208,1125,8
509,800,25
253,105,5
813,536,66
240,971,63
464,802,9
415,444,5
342,1125,8
1389,74,13
961,1208,9
1248,852,63
509,853,25
961,524,45
32,1370,53
786,971,63
1213,1377,9
1249,43,50
408,303,63
1274,286,75
691,24,5
179,409,66
524,1102,9
572,340,66
1194,805,25
624,1458,8
1225,1067,9
87,1017,25
1372,1168,9
1134,35,25
206,44,5
664,168,12
1450,1382,12
1379,109,5
294,983,34
608,1162,12
208,1385,9
202,649,25
471,116,12
894,1024,25
880,122,9
1331,1453,55
1534,849,5
239,182,66
1159,1322,9
250,683,12
120,1136,5
656,969,5
1344,284,9
163,1093,25
572,227,66
706,943,25
1063,538,25
579,770,25
1165,845,5
44,286,75
1185,641,12
1213,881,5
1194,1080,8
338,1141,25
227,1521,9
515,1144,25
692,5,5
889,794,63
827,1418,5
1266,1168,9
1355,783,25
1050,1089,25
1407,590,25
490,517,25
1451,1407,12
1443,863,25
1322,82,31
415,116,12
834,1016,8
82,219,25
945,658,75
75,760,5
477,1194,75
1022,869,12
302,1090,25
522,668,14
97,679,56
522,1095,25
746,870,71
683,488,25
935,679,8
1367,315,9
132,94,12
419,1205,25
1523,923,5
26,650,9
526,1047,25
1356,30,12
303,758,12
946,1136,9
506,1254,9
827,1154,5
77,1254,9
1442,1159,77
97,1323,8
649,1043,25
1213,444,5
400,705,25
771,1332,8
5,324,9
302,286,78
106,60,9
1192,622,9
1438,943,25
1085,112,25
401,1377,9
691,849,5
309,673,25
1085,725,25
770,1366,66
400,136,25
39,148,25
1091,160,66
217,725,25
1249,1131,50
1150,970,75
195,1012,40
629,298,25
636,737,25
351,761,25
1134,241,9
12,69,5
860,1403,25
1095,5,5
1319,44,5
522,211,34
573,244,25
1036,913,63
423,989,6
1197,776,8
498,890,25
460,772,53
171,703,34
393,403,6
1213,71,5
945,1340,25
1230,1276,63
1555,1372,5
966,499,25
1471,1157,25
1386,538,25
499,679,8
811,1147,25
94,230,25
736,913,25
469,1385,5
824,105,9
783,1392,5
517,466,71
911,409,5
1094,193,68
509,121,25
134,1372,5
410,1047,25
670,342,5
1347,1384,9
408,971,63
1471,60,25
195,783,25
35,493,5
400,1207,25
151,752,5
935,444,5
966,758,12
673,724,25
1433,214,85
832,38,5
1147,96,5
366,1332,8
195,968,5
1014,304,66
