560,1148,66
1386,1136,5
745,1314,68
867,888,6
241,812,75
1260,191,5
1186,567,53
272,650,53
655,171,12
334,1377,9
41,248,39
606,914,6
444,396,6
1238,675,12
284,1177,53
1552,648,25
977,870,71
146,1293,66
151,801,5
605,792,25
1222,99,5
158,837,25
471,1129,25
1301,1304,9
1295,1133,5
228,792,25
1231,43,5
279,284,80
704,916,9
792,1046,25
583,341,25
770,842,63
222,1372,5
949,1536,5
585,562,46
959,970,12
1288,266,9
1241,617,5
152,1550,8
498,950,25
1400,886,14
905,704,25
728,374,5
1220,43,5
423,275,5
1367,1136,9
1401,1510,25
1485,914,6
650,503,84
1002,817,49
354,230,53
311,1380,5
1006,511,25
217,1027,53
222,512,2
702,408,57
380,974,25
838,106,66
681,47,5
1502,406,5
530,691,45
486,134,25
525,563,66
1067,538,25
352,1501,12
1555,852,5
1525,406,5
688,484,5
897,1133,5
5,172,9
849,172,5
1151,1458,8
772,764,5
1378,99,9
285,1312,5
168,704,25
721,968,9
796,1177,25
1367,753,9
592,865,5
284,500,80
943,772,56
440,1129,75
956,1239,25
208,1125,8
509,800,25
216,1282,9
253,105,5
240,971,63
415,444,5
342,1125,8
639,923,5
199,301,50
961,1208,9
958,126,25
1248,852,63
509,853,25
1112,1275,12
961,524,45
32,1370,53
791,612,25
1213,1377,9
822,1455,8
940,1340,25
1249,43,50
408,303,63
1274,286,75
179,409,66
562,191,5
524,1102,9
572,340,66
910,1041,25
1371,67,63
1372,1168,9
206,44,5
1526,865,5
1379,109,5
294,983,34
608,1162,12
208,1385,9
202,649,25
523,829,25
1546,920,71
471,116,12
894,1024,25
880,122,9
1331,1453,55
1534,849,5
86,353,75
250,683,12
324,1277,8
473,757,25
1390,147,53
112,221,25
163,1093,25
136,1473,25
706,943,25
1045,867,25
88,1535,25
244,384,25
896,970,75
579,770,25
44,286,75
328,337,58
27,99,5
583,819,5
911,1401,25
763,1536,5
692,5,5
1023,86,9
1375,268,25
1266,1168,9
1355,783,25
1407,590,25
1149,387,25
133,99,5
490,517,25
1451,1407,12
1443,863,25
1322,82,31
415,116,12
834,1016,8
521,1177,25
378,560,8
1257,590,0
302,1090,25
730,176,5
522,668,14
522,1095,25
683,488,25
935,679,8
1367,315,9
720,1328,25
354,933,53
1320,710,51
419,1205,25
1523,923,5
26,650,9
397,190,25
352,829,25
583,873,25
1356,30,12
946,1136,9
77,1254,9
867,38,5
649,1043,25
1213,444,5
400,705,25
1312,1470,9
5,324,9
302,286,78
106,60,9
309,384,25
1438,943,25
1085,112,25
401,1377,9
437,931,53
469,46,5
123,59,12
691,849,5
309,673,25
1085,725,25
770,1366,66
400,136,25
217,725,25
1150,970,75
195,1012,40
351,761,25
369,887,53
860,1403,25
1019,1009,34
955,473,66
275,336,75
1095,5,5
502,512,75
247,105,5
1319,44,5
583,567,25
1390,177,53
116,1006,8
522,211,34
1122,937,72
556,1005,66
960,1170,25
1036,913,63
423,989,6
216,916,51
351,54,5
874,282,5
604,65,5
393,403,6
1230,1276,63
1555,1372,5
1471,1157,25
1386,538,25
704,1150,25
94,230,25
736,913,25
469,1385,5
824,105,9
485,508,66
