375,466,8
35,335,1
17,480,13
44,236,1
280,402,19
257,321,1
138,38,5
37,471,3
223,291,2
189,104,2
82,485,3
457,111,1
375,394,8
511,336,3
70,182,2
158,437,1
136,364,4
553,297,1
239,74,3
398,184,2
111,61,1
59,331,2
358,117,1
33,511,3
502,301,4
348,111,1
438,380,8
148,304,2
329,423,3
74,321,7
506,515,3
430,259,2
19,27,2
89,174,11
26,60,33
28,2,3
228,42,1
196,417,2
92,82,2
39,436,1
300,128,28
43,222,12
502,66,4
16,176,2
496,39,1
292,22,1
40,321,25
235,145,2
67,171,4
297,166,1
340,48,1
524,250,1
129,61,7
280,300,64
60,2,2
217,501,47
134,417,2
84,189,2
277,494,3
92,180,5
165,306,2
126,511,3
19,227,2
235,438,10
30,438,1
22,236,1
66,67,1
263,513,3
392,80,9
225,297,1
225,170,2
351,438,2
15,367,2
311,99,2
223,456,5
425,461,65
401,432,31
26,123,14
369,449,2
450,477,39
305,377,2
359,61,1
193,68,1
111,97,20
428,297,1
192,463,63
63,244,17
258,253,6
48,470,1
92,276,17
156,333,2
505,396,4
428,119,1
413,335,1
465,359,1
237,111,1
111,235,2
301,314,58
132,77,1
45,109,1
385,227,1
33,405,37
261,44,1
344,445,7
464,101,2
64,109,1
473,82,19
77,409,12
153,487,2
465,67,1
156,324,14
422,142,2
116,308,2
425,202,2
67,308,6
292,27,1
183,282,3
289,535,9
370,510,1
172,408,3
212,39,1
158,107,1
511,452,3
264,184,34
459,312,2
306,233,2
16,104,2
554,336,13
49,374,3
75,142,6
156,380,8
75,216,6
507,511,3
263,449,1
437,226,3
29,535,4
269,438,8
340,552,2
48,524,1
92,478,56
357,512,3
26,61,57
17,271,22
130,69,3
447,101,1
165,265,6
524,64,1
74,309,27
181,293,2
524,566,1
92,485,5
351,461,26
67,31,2
134,24,3
238,511,3
237,42,1
67,518,1
26,343,33
186,253,2
212,174,5
425,244,2
502,101,4
193,340,1
213,537,2
67,350,1
215,104,2
28,98,1
331,469,2
521,394,2
164,183,2
126,321,3
401,185,31
134,344,2
158,547,1
239,80,3
261,484,4
392,61,9
289,321,1
464,30,1
424,123,1
315,525,2
307,151,11
50,410,1
50,109,1
297,101,1
178,318,1
82,180,3
436,64,2
454,90,3
442,376,3
27,565,1
255,516,7
449,344,2
119,176,1
63,302,2
227,236,22
431,159,16
402,511,3
515,392,4
447,348,1
171,180,4
457,396,4
517,387,2
340,554,1
486,52,2
138,565,9
35,510,1
252,8,15
265,185,2
265,486,6
408,560,2
116,343,2
387,69,44
519,515,3
454,507,1
392,153,5
335,258,2
268,110,2
365,39,1
510,314,1
426,183,5
284,262,2
50,433,1
225,513,3
457,354,4
455,60,1
314,395,1
337,247,2
21,324,14
171,308,4
213,375,5
120,171,4
138,453,4
120,500,1
199,181,2
42,69,8
461,535,9
284,469,2
299,375,1
394,150,8
119,410,1
337,190,2
544,568,3
511,128,3
74,250,7
495,515,3
286,67,3
494,70,2
392,390,9
528,149,2
503,296,2
159,521,1
233,430,5
257,334,2
334,24,3
123,184,21
227,170,2
221,48,2
299,77,1
67,449,2
309,111,1
365,145,2
311,30,2
369,258,2
512,271,3
261,212,4
271,165,6
249,74,5
392,50,9
22,46,1
344,39,1
372,32,2
506,343,2
257,67,1
211,22,1
116,134,2
494,153,3
544,70,2
344,520,2
120,233,2
362,22,1
511,547,3
291,92,5
223,59,2
110,39,1
249,515,7
221,511,3
511,142,3
490,496,1
519,442,3
75,414,6
462,218,2
311,80,2
494,226,3
351,435,8
400,555,4
171,512,4
281,31,2
505,184,4
68,452,1
145,218,2
447,178,1
177,117,5
43,347,12
554,374,2
359,452,1
49,133,1
423,487,3
212,68,1
94,357,3
447,204,1
158,487,2
229,438,2
392,77,6
22,73,1
282,423,3
314,564,1
68,513,3
122,82,19
533,142,8
60,28,3
414,469,2
43,250,3
272,94,3
502,417,4
321,307,1
181,312,2
375,69,8
440,375,8
290,183,17
137,487,2
2,490,1
297,123,1
17,199,22
502,63,4
19,91,2
44,128,1
459,394,2
456,52,5
535,56,4
218,68,8
510,218,1
402,150,5
265,521,6
307,244,5
240,196,2
535,107,4
456,515,3
417,136,4
364,297,3
68,63,1
461,243,65
68,197,1
502,500,4
86,529,16
374,179,2
309,404,3
511,162,3
155,25,7
171,271,4
335,436,1
265,61,6
170,101,2
155,185,10
331,62,1
40,434,4
465,105,11
365,442,2
402,334,1
299,506,1
528,17,42
374,243,8
400,301,53
544,487,3
459,365,2
145,184,2
117,310,1
136,465,4
17,109,2
27,122,1
392,441,9
79,413,1
535,197,4
237,462,30
131,477,3
451,524,1
17,60,1
253,505,4
414,196,2
120,494,3
84,426,2
423,14,3
110,441,1
355,123,8
79,566,1
235,307,11
390,344,38
330,554,7
505,189,4
505,68,4
519,511,3
335,435,1
66,369,2
240,268,2
67,271,6
505,353,7
397,229,2
470,346,1
185,170,2
542,73,5
392,67,4
296,182,20
156,44,1
321,14,1
404,24,7
179,377,2
374,511,3
94,171,4
454,402,19
486,535,3
252,21,1
222,413,2
521,74,2
396,382,5
94,288,3
63,390,2
506,2,1
98,174,1
159,259,1
37,226,1
461,156,26
481,430,37
97,560,20
315,563,1
374,77,6
215,343,8
535,555,3
337,306,2
340,478,1
243,244,2
178,512,3
442,216,2
266,324,2
310,435,1
404,417,6
436,469,2
149,199,2
270,50,1
299,159,1
2,23,1
33,136,4
359,481,1
49,166,1
477,282,4
351,413,10
263,564,1
37,133,1
92,68,8
243,340,1
183,159,2
120,544,3
77,24,7
134,377,2
156,30,1
239,260,3
291,438,10
454,343,3
433,68,1
314,282,3
400,82,3
334,490,1
131,365,2
221,478,2
92,123,8
271,401,31
39,98,1
297,511,3
438,466,8
130,104,2
308,377,2
297,350,1
186,138,3
343,438,8
404,14,6
14,325,1
14,414,2
27,261,7
279,321,1
158,42,3
519,297,3
514,321,1
525,485,2
395,271,6
293,518,1
454,564,3
515,260,3
59,27,5
156,453,10
49,340,1
374,307,5
235,226,11
299,355,2
228,226,3
459,359,7
450,468,1
44,368,1
115,161,5
138,132,9
306,138,9
505,375,4
172,324,2
485,454,1
365,48,2
419,289,1
500,377,1
138,325,9
271,355,2
271,172,2
519,124,5
218,142,8
331,353,7
330,535,4
119,474,3
377,24,7
30,507,1
258,344,7
165,162,2
31,331,2
92,235,5
473,381,2
23,184,2
283,28,2
494,437,3
90,321,1
149,116,2
377,47,7
535,381,4
499,11,11
419,42,3
315,15,2
239,440,2
156,426,10
235,259,2
505,315,4
457,506,11
390,27,38
89,197,5
541,416,2
25,554,7
156,239,3
47,39,1
395,359,1
395,123,4
334,399,1
227,480,13
120,330,7
33,359,1
511,182,3
400,67,3
186,394,8
502,507,4
454,163,3
524,172,1
156,244,2
239,292,3
365,30,1
423,174,3
516,171,4
457,430,4
429,321,1
202,226,7
506,264,2
297,21,1
119,512,3
240,49,2
459,520,2
542,265,2
118,376,1
196,394,2
480,263,13
503,560,2
345,221,2
39,142,1
29,109,11
192,287,2
470,184,1
279,14,1
369,404,6
321,332,2
23,284,1
